#separator:tab
#html:true
#columns:Front	Back	Tags
#tags column:3
<div style="font-size:44px;line-height:2.0"><ruby>話<rt>はなし</rt></ruby></div><div style="font-size:13px;color:#8b93a3;letter-spacing:.06em">noun</div>	<div style="font-size:24px;color:#14532d;margin-bottom:6px">talk; speech; chat</div><div style="font-size:12px;color:#a7aebb">frequency rank 35</div><hr><div style="font-size:22px;line-height:2.2"><ruby>彼女<rt>かのじょ</rt></ruby>の<b><ruby>話<rt>はなし</rt></ruby></b>を<ruby>聞<rt>き</rt></ruby>いて<ruby>感動<rt>かんどう</rt></ruby>して<ruby>泣<rt>な</rt></ruby>いた。</div><div style="font-size:16px;color:#5b6472;font-style:italic;margin-top:10px">I was moved to tears by her speech.</div><div style="font-size:10px;color:#c9cfd9;margin-top:18px">Sentence: Tatoeba / Tanaka Corpus (CC BY 2.0 FR) &middot; Definition: JMdict, EDRDG (CC BY-SA 4.0)</div>	pos::noun rank::0001-0500
<div style="font-size:44px;line-height:2.0"><ruby>思<rt>おも</rt></ruby>う</div><div style="font-size:13px;color:#8b93a3;letter-spacing:.06em">verb</div>	<div style="font-size:24px;color:#14532d;margin-bottom:6px">to think; to consider; to believe</div><div style="font-size:12px;color:#a7aebb">frequency rank 36</div><hr><div style="font-size:22px;line-height:2.2"><ruby>本当<rt>ほんとう</rt></ruby>に<ruby>心<rt>こころ</rt></ruby>からこんなことを<b><ruby>思<rt>おも</rt></ruby>っ</b>た。</div><div style="font-size:16px;color:#5b6472;font-style:italic;margin-top:10px">This is really from my heart.</div><div style="font-size:10px;color:#c9cfd9;margin-top:18px">Sentence: Tatoeba / Tanaka Corpus (CC BY 2.0 FR) &middot; Definition: JMdict, EDRDG (CC BY-SA 4.0)</div>	pos::verb rank::0001-0500
<div style="font-size:44px;line-height:2.0">かも</div><div style="font-size:13px;color:#8b93a3;letter-spacing:.06em">noun</div>	<div style="font-size:24px;color:#14532d;margin-bottom:6px">duck</div><div style="font-size:12px;color:#a7aebb">frequency rank 37</div><hr><div style="font-size:22px;line-height:2.2"><ruby>肩<rt>かた</rt></ruby><ruby>慣<rt>な</rt></ruby>らしには<ruby>丁度<rt>ちょうど</rt></ruby>いい<b>かも</b>。</div><div style="font-size:16px;color:#5b6472;font-style:italic;margin-top:10px">It could be just right for a warm up.</div><div style="font-size:10px;color:#c9cfd9;margin-top:18px">Sentence: Tatoeba / Tanaka Corpus (CC BY 2.0 FR) &middot; Definition: JMdict, EDRDG (CC BY-SA 4.0)</div>	pos::noun rank::0001-0500
<div style="font-size:44px;line-height:2.0"><ruby>分<rt>ぶん</rt></ruby></div><div style="font-size:13px;color:#8b93a3;letter-spacing:.06em">noun</div>	<div style="font-size:24px;color:#14532d;margin-bottom:6px">part; portion; share</div><div style="font-size:12px;color:#a7aebb">frequency rank 38</div><hr><div style="font-size:22px;line-height:2.2"><ruby>飛行機<rt>ひこうき</rt></ruby>は３０<b><ruby>分<rt>ふん</rt></ruby></b><ruby>遅<rt>おく</rt></ruby>れて<ruby>到着<rt>とうちゃく</rt></ruby>した。</div><div style="font-size:16px;color:#5b6472;font-style:italic;margin-top:10px">The plane came in 30 minutes late.</div><div style="font-size:10px;color:#c9cfd9;margin-top:18px">Sentence: Tatoeba / Tanaka Corpus (CC BY 2.0 FR) &middot; Definition: JMdict, EDRDG (CC BY-SA 4.0)</div>	pos::noun rank::0001-0500
<div style="font-size:44px;line-height:2.0"><ruby>家<rt>いえ</rt></ruby></div><div style="font-size:13px;color:#8b93a3;letter-spacing:.06em">noun</div>	<div style="font-size:24px;color:#14532d;margin-bottom:6px">house; residence; dwelling</div><div style="font-size:12px;color:#a7aebb">frequency rank 39</div><hr><div style="font-size:22px;line-height:2.2"><ruby>彼女<rt>かのじょ</rt></ruby>の<b><ruby>家<rt>いえ</rt></ruby></b>にはいろいろ<ruby>違<rt>ちが</rt></ruby>った<ruby>方法<rt>ほうほう</rt></ruby>で<ruby>行<rt>い</rt></ruby>ける。</div><div style="font-size:16px;color:#5b6472;font-style:italic;margin-top:10px">You can get to her house in a variety of different ways.</div><div style="font-size:10px;color:#c9cfd9;margin-top:18px">Sentence: Tatoeba / Tanaka Corpus (CC BY 2.0 FR) &middot; Definition: JMdict, EDRDG (CC BY-SA 4.0)</div>	pos::noun rank::0001-0500
<div style="font-size:44px;line-height:2.0"><ruby>後<rt>あと</rt></ruby></div><div style="font-size:13px;color:#8b93a3;letter-spacing:.06em">noun</div>	<div style="font-size:24px;color:#14532d;margin-bottom:6px">behind; rear</div><div style="font-size:12px;color:#a7aebb">frequency rank 40</div><hr><div style="font-size:22px;line-height:2.2"><ruby>私<rt>わたし</rt></ruby>の<b><ruby>後<rt>のち</rt></ruby></b>について<ruby>繰<rt>く</rt></ruby>り<ruby>返<rt>かえ</rt></ruby>してください。</div><div style="font-size:16px;color:#5b6472;font-style:italic;margin-top:10px">Please repeat after me.</div><div style="font-size:10px;color:#c9cfd9;margin-top:18px">Sentence: Tatoeba / Tanaka Corpus (CC BY 2.0 FR) &middot; Definition: JMdict, EDRDG (CC BY-SA 4.0)</div>	pos::noun rank::0001-0500
<div style="font-size:44px;line-height:2.0">みたい</div><div style="font-size:13px;color:#8b93a3;letter-spacing:.06em">suffix</div>	<div style="font-size:24px;color:#14532d;margin-bottom:6px">-like; sort of; similar to</div><div style="font-size:12px;color:#a7aebb">frequency rank 41</div><hr><div style="font-size:22px;line-height:2.2"><ruby>氷<rt>こおり</rt></ruby><b>みたい</b>に<ruby>冷<rt>つめ</rt></ruby>たい<ruby>顔<rt>かお</rt></ruby>しないでくれよ。</div><div style="font-size:16px;color:#5b6472;font-style:italic;margin-top:10px">Don't be cold as ice.</div><div style="font-size:10px;color:#c9cfd9;margin-top:18px">Sentence: Tatoeba / Tanaka Corpus (CC BY 2.0 FR) &middot; Definition: JMdict, EDRDG (CC BY-SA 4.0)</div>	pos::suffix rank::0001-0500
<div style="font-size:44px;line-height:2.0">ください</div><div style="font-size:13px;color:#8b93a3;letter-spacing:.06em">expression</div>	<div style="font-size:24px;color:#14532d;margin-bottom:6px">please (give me)</div><div style="font-size:12px;color:#a7aebb">frequency rank 42</div><hr><div style="font-size:22px;line-height:2.2"><ruby>落<rt>お</rt></ruby>ち<ruby>着<rt>つ</rt></ruby>いたら<ruby>電話<rt>でんわ</rt></ruby>して<b>ください</b>。</div><div style="font-size:16px;color:#5b6472;font-style:italic;margin-top:10px">Call me when you get settled in.</div><div style="font-size:10px;color:#c9cfd9;margin-top:18px">Sentence: Tatoeba / Tanaka Corpus (CC BY 2.0 FR) &middot; Definition: JMdict, EDRDG (CC BY-SA 4.0)</div>	pos::expression rank::0001-0500
<div style="font-size:44px;line-height:2.0">たち</div><div style="font-size:13px;color:#8b93a3;letter-spacing:.06em">suffix</div>	<div style="font-size:24px;color:#14532d;margin-bottom:6px">pluralizing suffix (esp. for people and animals; formerly honorific)</div><div style="font-size:12px;color:#a7aebb">frequency rank 43</div><hr><div style="font-size:22px;line-height:2.2"><ruby>兵士<rt>へいし</rt></ruby><b>たち</b>は<ruby>決<rt>けっ</rt></ruby>して<ruby>降伏<rt>ごうぶく</rt></ruby>しないように<ruby>言<rt>い</rt></ruby>われた。</div><div style="font-size:16px;color:#5b6472;font-style:italic;margin-top:10px">The soldiers were told never to surrender.</div><div style="font-size:10px;color:#c9cfd9;margin-top:18px">Sentence: Tatoeba / Tanaka Corpus (CC BY 2.0 FR) &middot; Definition: JMdict, EDRDG (CC BY-SA 4.0)</div>	pos::suffix rank::0001-0500
<div style="font-size:44px;line-height:2.0"><ruby>二<rt>に</rt></ruby></div><div style="font-size:13px;color:#8b93a3;letter-spacing:.06em">number</div>	<div style="font-size:24px;color:#14532d;margin-bottom:6px">two; 2</div><div style="font-size:12px;color:#a7aebb">frequency rank 44</div><hr><div style="font-size:22px;line-height:2.2">あのレストランは<ruby>毎日<rt>まいにち</rt></ruby><b><ruby>二<rt>に</rt></ruby></b><ruby>千<rt>せん</rt></ruby><ruby>食<rt>しょく</rt></ruby><ruby>準備<rt>じゅんび</rt></ruby>している。</div><div style="font-size:16px;color:#5b6472;font-style:italic;margin-top:10px">That restaurant prepares two thousand meals every day.</div><div style="font-size:10px;color:#c9cfd9;margin-top:18px">Sentence: Tatoeba / Tanaka Corpus (CC BY 2.0 FR) &middot; Definition: JMdict, EDRDG (CC BY-SA 4.0)</div>	pos::number rank::0001-0500
<div style="font-size:44px;line-height:2.0"><ruby>好<rt>す</rt></ruby>き</div><div style="font-size:13px;color:#8b93a3;letter-spacing:.06em">na-adjective</div>	<div style="font-size:24px;color:#14532d;margin-bottom:6px">liking; being fond of; to one's liking</div><div style="font-size:12px;color:#a7aebb">frequency rank 45</div><hr><div style="font-size:22px;line-height:2.2"><ruby>彼女<rt>かのじょ</rt></ruby>の<ruby>妹<rt>いもうと</rt></ruby>はとても<b><ruby>好<rt>す</rt></ruby>き</b>。</div><div style="font-size:16px;color:#5b6472;font-style:italic;margin-top:10px">I like her sister very much.</div><div style="font-size:10px;color:#c9cfd9;margin-top:18px">Sentence: Tatoeba / Tanaka Corpus (CC BY 2.0 FR) &middot; Definition: JMdict, EDRDG (CC BY-SA 4.0)</div>	pos::na-adjective rank::0001-0500
<div style="font-size:44px;line-height:2.0"><ruby>良<rt>よ</rt></ruby>い</div><div style="font-size:13px;color:#8b93a3;letter-spacing:.06em">i-adjective</div>	<div style="font-size:24px;color:#14532d;margin-bottom:6px">good; excellent; fine</div><div style="font-size:12px;color:#a7aebb">frequency rank 46</div><hr><div style="font-size:22px;line-height:2.2"><ruby>本当<rt>ほんとう</rt></ruby>に<b>よく</b>なっている<ruby>感<rt>かん</rt></ruby>じがしますもの。</div><div style="font-size:16px;color:#5b6472;font-style:italic;margin-top:10px">I do feel on the mend.</div><div style="font-size:10px;color:#c9cfd9;margin-top:18px">Sentence: Tatoeba / Tanaka Corpus (CC BY 2.0 FR) &middot; Definition: JMdict, EDRDG (CC BY-SA 4.0)</div>	pos::i-adjective rank::0001-0500
<div style="font-size:44px;line-height:2.0">ここ</div><div style="font-size:13px;color:#8b93a3;letter-spacing:.06em">pronoun</div>	<div style="font-size:24px;color:#14532d;margin-bottom:6px">here; this place</div><div style="font-size:12px;color:#a7aebb">frequency rank 47</div><hr><div style="font-size:22px;line-height:2.2"><ruby>窓<rt>まど</rt></ruby>を<ruby>開<rt>あ</rt></ruby>けてくれ。<b>ここ</b>は<ruby>暑<rt>あつ</rt></ruby>くてたまらない。</div><div style="font-size:16px;color:#5b6472;font-style:italic;margin-top:10px">Open the window. It's baking hot in here.</div><div style="font-size:10px;color:#c9cfd9;margin-top:18px">Sentence: Tatoeba / Tanaka Corpus (CC BY 2.0 FR) &middot; Definition: JMdict, EDRDG (CC BY-SA 4.0)</div>	pos::pronoun rank::0001-0500
<div style="font-size:44px;line-height:2.0"><ruby>大<rt>だい</rt></ruby></div><div style="font-size:13px;color:#8b93a3;letter-spacing:.06em">prefix</div>	<div style="font-size:24px;color:#14532d;margin-bottom:6px">large; big; great</div><div style="font-size:12px;color:#a7aebb">frequency rank 48</div><hr><div style="font-size:22px;line-height:2.2"><ruby>二<rt>に</rt></ruby><b><ruby>大<rt>だい</rt></ruby></b><ruby>文明<rt>ぶんめい</rt></ruby>はゆっくりと<ruby>衰退<rt>すいたい</rt></ruby>した。</div><div style="font-size:16px;color:#5b6472;font-style:italic;margin-top:10px">Two great civilizations slowly fell into decay.</div><div style="font-size:10px;color:#c9cfd9;margin-top:18px">Sentence: Tatoeba / Tanaka Corpus (CC BY 2.0 FR) &middot; Definition: JMdict, EDRDG (CC BY-SA 4.0)</div>	pos::prefix rank::0001-0500
<div style="font-size:44px;line-height:2.0"><ruby>性<rt>せい</rt></ruby></div><div style="font-size:13px;color:#8b93a3;letter-spacing:.06em">noun</div>	<div style="font-size:24px;color:#14532d;margin-bottom:6px">nature (of a person)</div><div style="font-size:12px;color:#a7aebb">frequency rank 49</div><hr><div style="font-size:22px;line-height:2.2"><ruby>彼<rt>かれ</rt></ruby>らの<ruby>思想<rt>しそう</rt></ruby>には<ruby>共通<rt>きょうつう</rt></ruby><b><ruby>性<rt>せい</rt></ruby></b>がある。</div><div style="font-size:16px;color:#5b6472;font-style:italic;margin-top:10px">There is a community of thought between them.</div><div style="font-size:10px;color:#c9cfd9;margin-top:18px">Sentence: Tatoeba / Tanaka Corpus (CC BY 2.0 FR) &middot; Definition: JMdict, EDRDG (CC BY-SA 4.0)</div>	pos::noun rank::0001-0500
<div style="font-size:44px;line-height:2.0"><ruby>上<rt>うえ</rt></ruby></div><div style="font-size:13px;color:#8b93a3;letter-spacing:.06em">noun</div>	<div style="font-size:24px;color:#14532d;margin-bottom:6px">above; over; up</div><div style="font-size:12px;color:#a7aebb">frequency rank 50</div><hr><div style="font-size:22px;line-height:2.2"><ruby>彼<rt>かれ</rt></ruby>の<ruby>職業<rt>しょくぎょう</rt></ruby><b><ruby>上<rt>じょう</rt></ruby></b>のキャリアは<ruby>破綻<rt>はたん</rt></ruby>していた。</div><div style="font-size:16px;color:#5b6472;font-style:italic;margin-top:10px">His professional career was bankrupt.</div><div style="font-size:10px;color:#c9cfd9;margin-top:18px">Sentence: Tatoeba / Tanaka Corpus (CC BY 2.0 FR) &middot; Definition: JMdict, EDRDG (CC BY-SA 4.0)</div>	pos::noun rank::0001-0500
<div style="font-size:44px;line-height:2.0"><ruby>回<rt>かい</rt></ruby></div><div style="font-size:13px;color:#8b93a3;letter-spacing:.06em">counter</div>	<div style="font-size:24px;color:#14532d;margin-bottom:6px">counter for occurrences</div><div style="font-size:12px;color:#a7aebb">frequency rank 51</div><hr><div style="font-size:22px;line-height:2.2">４<b><ruby>回<rt>かい</rt></ruby></b>、６<ruby>回<rt>かい</rt></ruby>、１２<ruby>回<rt>かい</rt></ruby>があります。</div><div style="font-size:16px;color:#5b6472;font-style:italic;margin-top:10px">You can make 4, 6 or 12 payments.</div><div style="font-size:10px;color:#c9cfd9;margin-top:18px">Sentence: Tatoeba / Tanaka Corpus (CC BY 2.0 FR) &middot; Definition: JMdict, EDRDG (CC BY-SA 4.0)</div>	pos::counter rank::0001-0500
<div style="font-size:44px;line-height:2.0"><ruby>考<rt>かんが</rt></ruby>え</div><div style="font-size:13px;color:#8b93a3;letter-spacing:.06em">noun</div>	<div style="font-size:24px;color:#14532d;margin-bottom:6px">thinking; thought; view</div><div style="font-size:12px;color:#a7aebb">frequency rank 52</div><hr><div style="font-size:22px;line-height:2.2"><ruby>彼<rt>かれ</rt></ruby>の<b><ruby>考<rt>かんが</rt></ruby>え</b>がさっぱり<ruby>分<rt>わ</rt></ruby>からない。</div><div style="font-size:16px;color:#5b6472;font-style:italic;margin-top:10px">I can't understand his ideas at all.</div><div style="font-size:10px;color:#c9cfd9;margin-top:18px">Sentence: Tatoeba / Tanaka Corpus (CC BY 2.0 FR) &middot; Definition: JMdict, EDRDG (CC BY-SA 4.0)</div>	pos::noun rank::0001-0500
<div style="font-size:44px;line-height:2.0"><ruby>感<rt>かん</rt></ruby>じ</div><div style="font-size:13px;color:#8b93a3;letter-spacing:.06em">noun</div>	<div style="font-size:24px;color:#14532d;margin-bottom:6px">feeling; sense; impression</div><div style="font-size:12px;color:#a7aebb">frequency rank 53</div><hr><div style="font-size:22px;line-height:2.2">どんな<b><ruby>感<rt>かん</rt></ruby>じ</b>ですか<ruby>先生<rt>せんせい</rt></ruby>？</div><div style="font-size:16px;color:#5b6472;font-style:italic;margin-top:10px">What's your impression, doctor?</div><div style="font-size:10px;color:#c9cfd9;margin-top:18px">Sentence: Tatoeba / Tanaka Corpus (CC BY 2.0 FR) &middot; Definition: JMdict, EDRDG (CC BY-SA 4.0)</div>	pos::noun rank::0001-0500
<div style="font-size:44px;line-height:2.0"><ruby>数<rt>かず</rt></ruby></div><div style="font-size:13px;color:#8b93a3;letter-spacing:.06em">noun</div>	<div style="font-size:24px;color:#14532d;margin-bottom:6px">number; amount</div><div style="font-size:12px;color:#a7aebb">frequency rank 54</div><hr><div style="font-size:22px;line-height:2.2"><ruby>新聞<rt>しんぶん</rt></ruby>はその<ruby>演説<rt>えんぜつ</rt></ruby>から<b><ruby>数<rt>すう</rt></ruby></b><ruby>箇所<rt>かしょ</rt></ruby><ruby>引用<rt>いんよう</rt></ruby>していた。</div><div style="font-size:16px;color:#5b6472;font-style:italic;margin-top:10px">The newspaper extracted several passages from the speech.</div><div style="font-size:10px;color:#c9cfd9;margin-top:18px">Sentence: Tatoeba / Tanaka Corpus (CC BY 2.0 FR) &middot; Definition: JMdict, EDRDG (CC BY-SA 4.0)</div>	pos::noun rank::0001-0500
<div style="font-size:44px;line-height:2.0"><ruby>必要<rt>ひつよう</rt></ruby></div><div style="font-size:13px;color:#8b93a3;letter-spacing:.06em">na-adjective</div>	<div style="font-size:24px;color:#14532d;margin-bottom:6px">necessary; needed; essential</div><div style="font-size:12px;color:#a7aebb">frequency rank 55</div><hr><div style="font-size:22px;line-height:2.2"><b><ruby>必要<rt>ひつよう</rt></ruby></b>なだけお<ruby>持<rt>も</rt></ruby>ち<ruby>帰<rt>かえ</rt></ruby>りください。</div><div style="font-size:16px;color:#5b6472;font-style:italic;margin-top:10px">Keep as many as you need.</div><div style="font-size:10px;color:#c9cfd9;margin-top:18px">Sentence: Tatoeba / Tanaka Corpus (CC BY 2.0 FR) &middot; Definition: JMdict, EDRDG (CC BY-SA 4.0)</div>	pos::na-adjective rank::0001-0500
